,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
gatZ,-0.90770480304738,0.245118109036971,-0.901240715710915,0.228801680460592,-0.90770480304738,0.245118109036971,0.506327908812726
gcd,-3.32963288863489,1.34265307795061e-05,-3.32158294297056,1.73403899735295e-05,-3.32158294297056,1.73403899735295e-05,0.000602977100028563
gcl,0.888186976768294,0.560423306238871,0.937700058956839,0.483447602093175,0.888186976768294,0.560423306238871,0.786783560893872
gcvA,-2.05128372289524,0.00577722347150977,-2.06853226544397,0.00368973559693361,-2.05128372289524,0.00577722347150977,0.0473296740354441
gcvH,-1.27378796194825,0.12704400843339,-1.27446669084837,0.126117559994938,-1.27378796194825,0.12704400843339,0.350176709493636
gcvP,0.718549408930367,0.401356895608047,0.711595403062967,0.357107572461343,0.718549408930367,0.401356895608047,0.659714419572303
gcvR,0.996274932543905,0.181128356363066,0.984871954358794,0.209536988288324,0.984871954358794,0.209536988288324,0.46612815593568
gcvT,0.662375216906653,0.366447632621326,0.653423370285656,0.337473958177712,0.662375216906653,0.366447632621326,0.626414520714955
gdhA,-0.426884117745598,0.604002065122006,-0.429887129812514,0.608460679383628,-0.429887129812514,0.608460679383628,0.816115758917231
gfcA,-1.76621129430796,0.0770459607225262,-1.78186951652536,0.0800284286501786,-1.78186951652536,0.0800284286501786,0.261628964288668
gfcB,-0.767578121752318,0.574219218518031,-1.22466772360599,0.470004250192677,-0.767578121752318,0.574219218518031,0.796064069785369
gfcC,3.04598147599295,0.0332554859141417,3.02209296095412,0.00164116487536759,3.04598147599295,0.0332554859141417,0.151554265511685
gfcD,0.42771936525005,0.719456756836368,0.457082043429747,0.593049758966045,0.42771936525005,0.719456756836368,0.874551226570875
gfcE,-2.08300525059346,0.031002934253179,-2.08047672299936,0.0187205868054716,-2.08300525059346,0.031002934253179,0.144319183237177
ggt,1.4813185647108,0.241191324910208,1.53405154435263,0.186440049236994,1.4813185647108,0.241191324910208,0.502715285489273
ghrA,0.915086127880691,0.227025164280535,0.911975702111349,0.231849769895585,0.911975702111349,0.231849769895585,0.491936125333438
ghrB,0.861931616145757,0.226471722789746,0.86193160371549,0.228026870034427,0.86193160371549,0.228026870034427,0.488484988843256
glcA,0.906394022402986,0.488535996432339,0.981424471407955,0.381634577303806,0.906394022402986,0.488535996432339,0.732981514996049
glcB,-1.59334909250871,0.0787677414850944,-1.58206444226814,0.0695087250803291,-1.59334909250871,0.0787677414850944,0.258942678815251
glcC,4.20897228709086,1.44771932955976e-06,4.21177812508232,9.15351616190669e-07,4.20897228709086,1.44771932955976e-06,8.18853850924966e-05
glcD,2.79838658263661,0.00419852803516684,1.8410234667078,0.105741999423516,1.8410234667078,0.105741999423516,0.311863368299783
glcE,0.252592519389533,0.819039548309543,0.312992836249612,0.688413619283954,0.252592519389533,0.819039548309543,0.927561662121189
glcF,0.0742085303166999,0.93893243374613,-0.2128143064024,0.913500036092214,0.0742085303166999,0.93893243374613,0.982974649832092
glcG,-3.38841159547814,0.000846281690375418,-3.3438883813829,0.00122788483391913,-3.3438883813829,0.00122788483391913,0.014873887691237
gldA,1.48069574371856,0.189233060738298,1.52054981364903,0.234431555413645,1.52054981364903,0.234431555413645,0.494871110584326
glf,-2.26475489803638,0.00284662672458158,-2.26982899530716,0.00283035743052925,-2.26475489803638,0.00284662672458158,0.0285418037489646
glgA,3.74088193212183,4.63972407814207e-05,3.74001457333648,6.45553852849317e-06,3.74088193212183,4.63972407814207e-05,0.00132100731172771
glgB,0.951052106102642,0.196267753846611,0.956942701700447,0.173744771441573,0.951052106102642,0.196267753846611,0.449218157224312
glgC,0.571942916840128,0.482276691831546,0.577528365747686,0.401000796206652,0.571942916840128,0.482276691831546,0.729884621415099
glgP,0.0545566357783587,0.948037427456951,0.0449470264675051,0.930873256016964,0.0545566357783587,0.948037427456951,0.98648106684791
glgS,-0.439728358857936,0.671446074705665,-0.432521124578425,0.688059762074971,-0.432521124578425,0.688059762074971,0.860387267597685
glgX,0.478673625541333,0.55869502102559,0.48854506017901,0.507972966442905,0.478673625541333,0.55869502102559,0.785958613194453
glk,0.889602029427337,0.243586700439933,0.889602014068791,0.245899173521589,0.889602014068791,0.245899173521589,0.507405141164738
glmM,-1.68313671460327,0.0270126886184355,-1.68719708294247,0.0216260849158165,-1.68313671460327,0.0270126886184355,0.132128542573679
glmS,-1.48846185923014,0.0476760990514703,-1.48447936538808,0.038020151304736,-1.48846185923014,0.0476760990514703,0.188738842745466
glmU,-0.136873098876907,0.834057037158528,-0.141077308559486,0.829623636645814,-0.136873098876907,0.834057037158528,0.933849983339589
glnA,0.0421399563607072,0.94395299873128,0.0584051317843528,0.93226485195515,0.0421399563607072,0.94395299873128,0.985200725597463
glnB,-3.50220058936753,1.59396929221059e-06,-3.49232152671189,1.26388334095108e-06,-3.50220058936753,1.59396929221059e-06,8.77533227671672e-05
glnD,0.998083467915962,0.173317416314276,0.98605947743654,0.159304942105704,0.998083467915962,0.173317416314276,0.419722939566947
glnE,-0.519579300354621,0.493067883814221,-0.50696669430691,0.488963413718366,-0.519579300354621,0.493067883814221,0.736835791628273
glnG,1.34853111591218,0.117782251711931,1.35087083052099,0.105288932782619,1.34853111591218,0.117782251711931,0.33470262719791
glnH,0.47670588685368,0.514882286775979,0.485269628987505,0.480160879135922,0.47670588685368,0.514882286775979,0.752235559837605
glnK,-5.58185467566166,0.126155492137706,-6.08387245034589,0.113794379594515,-5.58185467566166,0.126155492137706,0.348923984034644
glnL,0.488051333626606,0.57176967487204,0.487796492211138,0.53738245788746,0.488051333626606,0.57176967487204,0.794627057403787
glnP,0.133801710866287,0.848768544421613,0.169837750292981,0.829755690709442,0.133801710866287,0.848768544421613,0.940655839797039
glnQ,1.6978397522241,0.0333130562499292,1.70648147671437,0.0333655668284959,1.70648147671437,0.0333655668284959,0.151560800679703
glnS,-0.513390419034612,0.461227733504338,-0.513390420298834,0.463091128667313,-0.513390420298834,0.463091128667313,0.714270926510024
gloA,-1.71970545426989,0.0147073819565873,-1.71645971905215,0.0133299500160542,-1.71970545426989,0.0147073819565873,0.0887262267508475
gloB,-1.68915742739384,0.050376215212121,-1.69139724350775,0.0548554692087753,-1.69139724350775,0.0548554692087753,0.20572046536152
glpA,4.04346895380163,3.61232149303682e-06,4.03667412768759,3.80875592352936e-06,4.03667412768759,3.80875592352936e-06,0.000185015920097091
glpB,3.65925658438997,0.000269616230923473,3.56690338766414,0.00316879149401132,3.56690338766414,0.00316879149401132,0.0304634822330878
glpC,4.52917941157755,8.8897547973687e-06,4.44674002462082,0.000135788598931942,4.44674002462082,0.000135788598931942,0.00281744283914567
glpD,-0.718873354624259,0.297397297105805,-0.717916796191677,0.285706661901976,-0.718873354624259,0.297397297105805,0.56173533382885
glpE,-2.23093094096337,0.00273285336551823,-2.23135130795722,0.00195325083311053,-2.23093094096337,0.00273285336551823,0.0278489801477502
glpF,-0.352998711116541,0.6645059079445,-0.342661798374266,0.649366273243438,-0.352998711116541,0.6645059079445,0.845367443412563
glpG,-1.90960168003612,0.00762533979935301,-1.90101001843861,0.00554842979335502,-1.90960168003612,0.00762533979935301,0.0572455055118701
glpK,-0.38412332028938,0.620286106383935,-0.375130647717032,0.617019870024798,-0.38412332028938,0.620286106383935,0.820183826118359
glpQ,3.78538461641141,5.80420142175403e-05,3.77633185364811,3.03755984300312e-05,3.78538461641141,5.80420142175403e-05,0.0015461643658337
glpR,-1.7340774273543,0.0141970363859116,-1.74573492654765,0.0122305783856446,-1.7340774273543,0.0141970363859116,0.0867153302328831
glpT,3.39745193784908,0.000228811957731927,3.41670728654552,4.74579828502697e-05,3.39745193784908,0.000228811957731927,0.0040374554422014
glpX,-1.68350004028875,0.0257492292994875,-1.67741264277815,0.0199350733052586,-1.68350004028875,0.0257492292994875,0.128404067364232
glrK,0.487680037826236,0.613726920886573,0.484534912005862,0.516960072512529,0.487680037826236,0.613726920886573,0.81847408301738
glrR,-0.573046959716049,0.490746475697696,-0.571034542459457,0.487124933840924,-0.573046959716049,0.490746475697696,0.73567782639373
gltA,-0.148841115928084,0.885902235106899,-0.148841117032739,0.871879681017869,-0.148841115928084,0.885902235106899,0.961337799935976
gltB,1.58722188983873,0.031663015710342,1.58722188062175,0.0314304890886881,1.58722188983873,0.031663015710342,0.145636449485783
gltD,-0.252482457854013,0.748224225780173,-0.219682508950569,0.768979857675721,-0.219682508950569,0.768979857675721,0.897751244400966
gltF,-2.33455082376029,0.00888664282048327,-2.31331902139067,0.00858738937465459,-2.33455082376029,0.00888664282048327,0.0634826093525526
gltI,2.70666564591727,0.000261920005939008,2.72994425245587,0.000177499325271882,2.70666564591727,0.000261920005939008,0.00446887481207505
gltJ,3.50821027100435,0.000688107130774175,3.54632369591864,0.00020728485380527,3.50821027100435,0.000688107130774175,0.00963116726429346
gltK,2.28633104040394,0.0352307541496997,2.34655306072198,0.0201576909127932,2.28633104040394,0.0352307541496997,0.157113878575006
gltL,2.35378768415013,0.0102569449005396,2.38166313771614,0.00620891693778623,2.35378768415013,0.0102569449005396,0.0692008586508629
gltP,-1.24304474606484,0.106342387769849,-1.23176139707636,0.118642207055541,-1.23176139707636,0.118642207055541,0.335759885491659
gltS,0.403693138853472,0.59653941188486,0.40849235419833,0.583069891290708,0.403693138853472,0.59653941188486,0.808637961809778
gltX,-1.66289013955273,0.0131572595920711,-1.66302224511224,0.0094584017477009,-1.66289013955273,0.0131572595920711,0.0825628037320086
gluQ,-1.1834934384644,0.0864104883134228,-1.18814102497647,0.0716427569931582,-1.1834934384644,0.0864104883134228,0.27445300480471
glvC,0,0.823165418447275,-0.0444936075862543,0.966013193291944,-0.0444936075862543,0.966013193291944,0.991742968487827
glvG,2.4198377334501,0.105841824838679,2.43924964901224,0.0131255895029711,2.4198377334501,0.105841824838679,0.311934971276877
glxK,1.15237685937709,0.39299164442601,1.14809162799433,0.329772134029543,1.15237685937709,0.39299164442601,0.652579668815468
glxR,2.60183475638305,0.152078228579166,2.72654938720003,0.109928966004247,2.60183475638305,0.152078228579166,0.389535363401597
glyA,-0.0932202890513043,0.893809360443824,-0.0876146823188586,0.899988894049232,-0.0876146823188586,0.899988894049232,0.968731528552992
glyQ,-3.14249094228956,1.5500610188433e-05,-3.1411705983775,8.25205688335888e-06,-3.14249094228956,1.5500610188433e-05,0.00054988696468218
glyS,-1.10638165243367,0.127184328838761,-1.12408868639023,0.100841449418743,-1.10638165243367,0.127184328838761,0.350270408505968
gmd,2.32616148615778,0.279249107568188,2.23033419360409,0.0369461730221912,2.32616148615778,0.279249107568188,0.540562384036123
gmhB,1.44291435841873,0.0438742250834001,1.46042596037457,0.0601916151525925,1.46042596037457,0.0601916151525925,0.219033658638451
gmk,-0.90073276440631,0.191866198780975,-0.898401046727719,0.174224065026954,-0.90073276440631,0.191866198780975,0.445064907172273
gmr,0.963526121688062,0.242834383824315,0.974748780723313,0.195421735189937,0.963526121688062,0.242834383824315,0.504104158275815
gnd,-0.145065960975661,0.838700150422211,-0.145065963191167,0.836855000390135,-0.145065960975661,0.838700150422211,0.936197058960072
gnsA,0.758053759590658,0.306084946500345,0.758053763244973,0.305820692262871,0.758053759590658,0.306084946500345,0.571447875260872
gnsB,-1.1810763947822,0.162545689870306,-1.16828569999526,0.175502576344907,-1.16828569999526,0.175502576344907,0.423029852730952
gntK,3.05521878932708,0.00475826640211845,3.0785861368111,0.00995703796397397,3.0785861368111,0.00995703796397397,0.068180115677029
gntP,1.59964688751219,0.098632054269101,1.58465511819387,0.107644520077828,1.58465511819387,0.107644520077828,0.315222853476135
gntR,-2.95050288000337,5.49413553474331e-05,-2.97125030862991,2.79676166688238e-05,-2.95050288000337,5.49413553474331e-05,0.0014974228772464
gntT,5.6534018997402,3.39581673093591e-05,5.65390571503311,3.22792551335483e-09,5.6534018997402,3.39581673093591e-05,0.00101603820884307
gntU,2.91331358323268,0.0280331501739258,2.8844536422861,0.00207078716105338,2.91331358323268,0.0280331501739258,0.135855489516596
gntX,3.18545376090109,0.0411622422016229,3.26773181585153,0.00171714279761774,3.18545376090109,0.0411622422016229,0.171502419828962
gor,-0.565438162136674,0.430455897387992,-0.561072512911204,0.41881861632648,-0.565438162136674,0.430455897387992,0.685902846381112
gph,-0.477023410998452,0.508978925896113,-0.472443212185678,0.497693102366664,-0.477023410998452,0.508978925896113,0.748957229160746
gpmA,-0.0728568848460203,0.910875576460632,-0.0656496738015946,0.9239291307114,-0.0656496738015946,0.9239291307114,0.978682242356944
gpmM,-0.36439849093871,0.616908504635785,-0.351585677816447,0.615221709444976,-0.36439849093871,0.616908504635785,0.818776989920012
gpp,0.289854221904742,0.671345866417716,0.289854225351185,0.673596158140768,0.289854225351185,0.673596158140768,0.851585590007113
gpr,0.99490110752423,0.232250067383465,1.01111730024791,0.297045599018284,1.01111730024791,0.297045599018284,0.56173533382885
gpsA,-0.186046228960479,0.76572630550212,-0.184044228270733,0.765780063894398,-0.184044228270733,0.765780063894398,0.897249115726438
gpt,-1.77049610102812,0.017540379815349,-1.76955431342223,0.0175649375664735,-1.76955431342223,0.0175649375664735,0.0980076043404989
greA,-0.905503319058952,0.176083678619976,-0.896494296200614,0.179470538024497,-0.896494296200614,0.179470538024497,0.427848644054935
greB,0.0885955645662522,0.894760406348015,0.0885955634831799,0.896175153481166,0.0885955634831799,0.896175153481166,0.966252160698601
groL,1.10154088666545,0.288887355046361,1.10612211767483,0.176356916477036,1.10154088666545,0.288887355046361,0.552741375804646
groS,2.95772903331148,0.00451428494238534,2.93939508493743,0.00262008453535688,2.95772903331148,0.00451428494238534,0.0395742728813356
grpE,0.625368624357042,0.451494264830146,0.625554661912901,0.373379816602955,0.625368624357042,0.451494264830146,0.705719524882118
grxA,-2.37477549024002,0.011778348817611,-2.33058114836487,0.0150751163595092,-2.33058114836487,0.0150751163595092,0.0903412996348528
grxB,-0.380581534910136,0.594985628603563,-0.373774722113981,0.600817599056677,-0.373774722113981,0.600817599056677,0.811506662252214
grxC,-0.655587910918536,0.366805665277132,-0.650182496481985,0.381980460701139,-0.650182496481985,0.381980460701139,0.641137122859758
grxD,-2.68293001893266,0.000112422689112272,-2.67222187887275,9.29530594042432e-05,-2.68293001893266,0.000112422689112272,0.00246911320927963
gshA,0.769527092648268,0.266070552687169,0.769527081128279,0.285233803120786,0.769527081128279,0.285233803120786,0.548492607137777
gshB,1.07111588026653,0.153692884214432,1.07111586938504,0.168179586356742,1.07111586938504,0.168179586356742,0.411870410478641
gsiA,3.76732835930232,8.22364382476112e-05,3.77911821189133,1.3578543151157e-05,3.76732835930232,8.22364382476112e-05,0.00194031002013935
gsiB,2.72953170313489,0.00307121046907506,2.75158152648669,0.000945958475516165,2.72953170313489,0.00307121046907506,0.0299080849688937
gsiC,2.97380793814104,0.00263874066015841,3.03654896035659,0.00278361853571993,3.03654896035659,0.00278361853571993,0.0282397074545149
gsiD,2.76484342875943,0.0239916534619789,2.83027526856679,0.0072688585590721,2.76484342875943,0.0239916534619789,0.122572254543106
gsk,-2.94313543492285,2.69754159107544e-05,-2.93335774149722,1.65578332962258e-05,-2.94313543492285,2.69754159107544e-05,0.000850240399202327
gspA,2.17110176030588,0.163694780881835,2.21825631450197,0.013466236273118,2.17110176030588,0.163694780881835,0.407411543255634
gspB,4.34790062772311,0.16420407767159,-0.684392044520877,0.977129463252185,-0.684392044520877,0.977129463252185,0.992867587468124
gspC,-1.31995331445166,0.33590690968872,-1.12507699750413,0.393065060872867,-1.12507699750413,0.393065060872867,0.652579668815468
gspD,-2.0473136282336,0.0623202266338705,-2.05157645518285,0.0336895868251451,-2.0473136282336,0.0623202266338705,0.223756709366305
gspE,-0.116428993541522,0.806404359834326,-0.0555681320222341,0.937227629998905,-0.0555681320222341,0.937227629998905,0.98193678869969
gspF,1.31861013521742,0.525391555893796,1.52370666032702,0.185010285086794,1.31861013521742,0.525391555893796,0.760105723295545
gspG,-0.52746465893977,0.853887128328696,-0.903509277721071,0.777774284166175,-0.52746465893977,0.853887128328696,0.941441909978421
gspJ,1.65170963208296,0.667753755779129,0.903360898824914,0.573641000890734,1.65170963208296,0.667753755779129,0.847833720052898
gspK,-0.857398641776435,0.554927791912866,-0.674686524814234,0.694029818258735,-0.674686524814234,0.694029818258735,0.861905322717439
gspL,4.46359808567794,0.00994751431876577,3.68754205132142,0.00782924241134683,4.46359808567794,0.00994751431876577,0.068180115677029
gspM,-1.50552539113291,0.374040251743613,-1.33896081409364,0.460309549523453,-1.33896081409364,0.460309549523453,0.713089311148597
gspO,2.45105206931911,0.154548801638604,2.35555754909791,0.0230898107909907,2.45105206931911,0.154548801638604,0.394151946859663
gss,1.3062208389432,0.0878690546968343,1.30622082250605,0.0889496345375281,1.30622082250605,0.0889496345375281,0.280525787590121
gstA,-1.15091397563668,0.221982097303501,-1.10674437277184,0.264527282899812,-1.10674437277184,0.264527282899812,0.525663201215054
gstB,-0.0290569034036485,0.964209703912984,-0.0284563033137726,0.955721493638695,-0.0290569034036485,0.964209703912984,0.991742968487827
gtrA,-3.50722631763799,4.12198575683323e-05,-3.49960514078068,1.58981940900628e-05,-3.50722631763799,4.12198575683323e-05,0.00119856895703975
gtrB,-2.28918263554983,0.00348317086241678,-2.29267243749021,0.00336476703277283,-2.28918263554983,0.00348317086241678,0.0321027064529439
gtrS,-1.84646557137712,0.0581763763151708,-1.84418151807274,0.0573235668549211,-1.84646557137712,0.0581763763151708,0.213900496710009
guaA,-1.28076190659484,0.0669972711867015,-1.29544596766484,0.0495568248336145,-1.28076190659484,0.0669972711867015,0.232659152842633
guaB,0.101276453242299,0.914087964500687,0.092561535656325,0.875258698191855,0.101276453242299,0.914087964500687,0.975071854121852
guaC,-0.339228624834949,0.604315768626906,-0.332421819033692,0.599878047428468,-0.339228624834949,0.604315768626906,0.814443918151733
guaD,1.81810604414798,0.111792267414462,1.92381662968002,0.136900989207599,1.92381662968002,0.136900989207599,0.364686570605275
gudD,0.432311447048523,0.630765167803552,0.425612122961406,0.542040724356326,0.432311447048523,0.630765167803552,0.82575440008271
gudP,0.311980572034642,0.896281369696208,0.53048861975789,0.693955603401144,0.311980572034642,0.896281369696208,0.966252160698601
gudX,0.68135363307236,0.614103344438809,0.787459769023044,0.505962127926301,0.68135363307236,0.614103344438809,0.81847408301738
gutM,-1.17650188301411,0.326951647225362,-1.15648189123531,0.338223996651593,-1.15648189123531,0.338223996651593,0.602470613535128
gutQ,3.82628014523863,6.35836544567155e-06,3.83146884190129,1.80224709633559e-07,3.82628014523863,6.35836544567155e-06,0.000282297751883633
gyrA,-0.82028549621145,0.26119798752271,-0.804669877978391,0.259659486635092,-0.82028549621145,0.26119798752271,0.522775807310358
gyrB,-1.03776793605308,0.136357620862677,-1.04479785839052,0.117932597945974,-1.03776793605308,0.136357620862677,0.363708408618859
hcaB,2.22854079584285,0.113677451612363,2.29060303409646,0.0494158589281302,2.22854079584285,0.113677451612363,0.326908264644326
hcaC,-1.19237364000448,0.432193864743379,-1.11805366485623,0.467724954966534,-1.11805366485623,0.467724954966534,0.718318250927026
hcaD,3.55629524276818,0.0118933716469647,3.61092510471761,0.00128458385440985,3.55629524276818,0.0118933716469647,0.0769713660349801
hcaE,3.02461305425651,0.0171827472605459,3.05295242450253,0.00492035554724115,3.02461305425651,0.0171827472605459,0.096658805774924
hcaF,-1.65374387533515,0.24800711239839,-1.60599275675722,0.317849360997989,-1.60599275675722,0.317849360997989,0.583244046999386
hcaR,2.66845393675236,0.00420133269211787,2.67273430715146,0.00409811835181626,2.66845393675236,0.00420133269211787,0.0372259714286581
hcaT,1.51236340942972,0.0723062009873884,1.52344138510881,0.0703270290071309,1.51236340942972,0.0723062009873884,0.245924467773416
hchA,-1.62603199070433,0.0313350266671962,-1.62500857956199,0.0290108386756581,-1.62603199070433,0.0313350266671962,0.144722958734735
hcp,-1.06567364801672,0.392882758503023,-1.11622193673618,0.378746381163201,-1.06567364801672,0.392882758503023,0.652579668815468
hcr,0.834511649744085,0.655869838387307,0.938679922160253,0.383029186866875,0.834511649744085,0.655869838387307,0.838156384628043
hda,0.650137081201215,0.41175847185877,0.659884862918172,0.410879243433032,0.650137081201215,0.41175847185877,0.6702882004593
hdeA,0.759269278228137,0.364004243649569,0.759269097759884,0.389134129467498,0.759269097759884,0.389134129467498,0.648781131282889
hdeB,-1.58542011513,0.184475194109441,-1.58771903000262,0.165444514094767,-1.58542011513,0.184475194109441,0.435704537182514
hdeD,-0.75321460084178,0.653321680826676,-0.639111522287457,0.72541181191243,-0.639111522287457,0.72541181191243,0.877389747775256
hdfR,1.93738132486947,0.0174287674335753,1.92110780594876,0.0300213891877615,1.92110780594876,0.0300213891877615,0.141254929808843
hdhA,0.129327758951655,0.837161607327382,0.129327756129666,0.840642521818713,0.129327756129666,0.840642521818713,0.936340159856883
helD,0.262657615534067,0.699439972004314,0.271532735773265,0.689138781774215,0.262657615534067,0.699439972004314,0.86458548492629
hemA,-0.536941290719482,0.435098472924692,-0.54775353694637,0.413926516090126,-0.536941290719482,0.435098472924692,0.689114535752226
hemB,-3.00968446749576,1.33440706842086e-05,-3.01361339268193,8.32260961251114e-06,-3.00968446749576,1.33440706842086e-05,0.000505251252492863
hemC,0,0.985437924093091,0,0.981884463799943,0,0.985437924093091,0.994759646982355
hemD,-1.01850771377352,0.145105020719253,-1.02947428116692,0.135162660242751,-1.01850771377352,0.145105020719253,0.377529067769248
hemE,-0.98462882780342,0.152484528966299,-0.98994733772858,0.13215666776744,-0.98462882780342,0.152484528966299,0.389788144681144
hemF,-0.163740658398183,0.78767198033605,-0.174487667295832,0.789242215573754,-0.174487667295832,0.789242215573754,0.908497660469481
hemG,0.0759000071515485,0.91467251551834,0.0746988058470386,0.913087436889489,0.0759000071515485,0.91467251551834,0.975071854121852
hemH,1.35047532010299,0.0540492690101585,1.37225718752734,0.0491948789314804,1.35047532010299,0.0540492690101585,0.204367611486213
hemL,-0.958159054835277,0.162067008120202,-0.952109297943653,0.135910105683148,-0.958159054835277,0.162067008120202,0.404824365715859
hemN,0.186326153358062,0.765975796861173,0.186326148754068,0.801438279325857,0.186326148754068,0.801438279325857,0.91806927421631
hemX,0.284718596689159,0.695842917554041,0.284718608417656,0.683601111036502,0.284718596689159,0.695842917554041,0.86280342539959
hemY,-0.861297565085637,0.284483914002093,-0.864841529912215,0.288211033368659,-0.864841529912215,0.288211033368659,0.551702993407136
hflC,-0.168021781430289,0.788473312758062,-0.180813682656998,0.797782716856999,-0.180813682656998,0.797782716856999,0.915266695721742
hflD,-0.518239006851422,0.467234809250315,-0.518239003581709,0.476471171542802,-0.518239003581709,0.476471171542802,0.724199770190437
hflK,-0.272234187884087,0.712097631697418,-0.272234188127938,0.71477433226529,-0.272234188127938,0.71477433226529,0.87316663252171
hflX,-0.820659568816974,0.260193091746361,-0.817632578503334,0.277993134354879,-0.817632578503334,0.277993134354879,0.539100168390337
hfq,-1.75715955687245,0.00747635186915042,-1.74102092012412,0.00600852033936738,-1.75715955687245,0.00747635186915042,0.0565381993914324
hha,-4.93422361133406,9.30475916572662e-08,-4.93224606092955,9.8748951226393e-08,-4.93224606092955,9.8748951226393e-08,1.13259561003827e-05
hicA,-1.27873377070101,0.449005277110329,-1.15359025984213,0.560514270834954,-1.15359025984213,0.560514270834954,0.786783560893872
hicB,-1.45794468140322,0.167220865712559,-1.43488383516993,0.180309099706657,-1.43488383516993,0.180309099706657,0.429351945033903
higA,-0.283549432281626,0.815317806703407,-0.278544440942783,0.819483075215734,-0.278544440942783,0.819483075215734,0.927561662121189
higB,-1.85301317330189,0.193366537275948,-1.88017814221327,0.180534598275198,-1.85301317330189,0.193366537275948,0.446288670996305
hinT,-2.0596811698626,0.00540678873914537,-2.04812047973501,0.00532011500475764,-2.0596811698626,0.00540678873914537,0.0451693982513401
hipA,5.77100878215614,1.14633883120086e-08,5.74679395748493,2.23883033873202e-09,5.77100878215614,1.14633883120086e-08,2.49117528106755e-06
hipB,1.60541232112346,0.218989785291289,1.88379672885278,0.0843651032052364,1.60541232112346,0.218989785291289,0.480195870136873
hisA,-0.673629256667135,0.495917671101168,-0.620196635060388,0.555688534371091,-0.620196635060388,0.555688534371091,0.783084627446497
hisB,-0.029445103967515,0.94622263595009,0,0.982345935742628,0,0.982345935742628,0.993170021714327
hisC,-0.373881983728817,0.626447039064465,-0.33775641046164,0.645969493621692,-0.33775641046164,0.645969493621692,0.834639976735189
hisD,0.825397961227818,0.307415041828978,0.846719919852212,0.254242964178721,0.825397961227818,0.307415041828978,0.57305494704824
hisF,1.53127912209694,0.084509701459487,1.60532710518122,0.100544441335671,1.60532710518122,0.100544441335671,0.303692756602036
hisG,-1.88361263248821,0.0172856794054618,-1.86713896080968,0.0189890350615628,-1.86713896080968,0.0189890350615628,0.103437632940888
hisH,1.29350507175213,0.181821747194324,1.3434812632712,0.176975696596072,1.29350507175213,0.181821747194324,0.431460916186992
hisI,-0.956103717972313,0.244841105621977,-0.933537212195028,0.260513174746187,-0.933537212195028,0.260513174746187,0.522101407574588
hisJ,-0.868945772117728,0.231092861303111,-0.852667957063909,0.243425790834563,-0.852667957063909,0.243425790834563,0.504570828491923
hisL,-4.72813482653159,7.21882721394411e-05,-4.72167146480674,6.08461442718206e-05,-4.72813482653159,7.21882721394411e-05,0.00175735147277598
hisM,2.4609964947584,0.0438797534113133,2.55320668536341,0.0270468761720328,2.4609964947584,0.0438797534113133,0.179208211508717
hisP,-0.418031954909082,0.588387197750664,-0.432905963082572,0.578065253945633,-0.418031954909082,0.588387197750664,0.805203420749108
hisQ,-1.41109614411142,0.167004421666121,-1.39691143673222,0.1832748280847,-1.39691143673222,0.1832748280847,0.433911562592732
hisS,-1.80021103195245,0.00828752710370569,-1.80690457074919,0.00694155584951823,-1.80021103195245,0.00828752710370569,0.0606723393815617
hiuH,-2.33027422911497,0.121746929734361,-2.277385829649,0.18163024649437,-2.277385829649,0.18163024649437,0.431254334545862
hlyE,-1.35330687616955,0.298800373218826,-1.28816272967104,0.323899844188256,-1.28816272967104,0.323899844188256,0.58941492139855
hmp,0.166080754838502,0.849586890083418,0.174071685226593,0.82164761742566,0.166080754838502,0.849586890083418,0.940655839797039
hns,-4.08014315212926,2.23023468592276e-08,-4.07596626843498,1.86949762439031e-08,-4.08014315212926,2.23023468592276e-08,4.28043348626382e-06
hofB,1.98442881336666,0.186434336420312,2.07787503440935,0.0548728434821201,1.98442881336666,0.186434336420312,0.43762784256934
hofC,-0.738219834702228,0.554207275855467,-0.617083999033888,0.608776104980642,-0.617083999033888,0.608776104980642,0.816115758917231
hofM,3.41446147731307,0.0827232054162526,3.70541527240809,0.000342986902224124,3.41446147731307,0.0827232054162526,0.268121586405663
hofN,5.269152031206,0.0359365398681924,0.839686387295004,0.70126440727344,0.839686387295004,0.70126440727344,0.86562652844007
hofO,-0.189765797502449,0.839656450094403,-0.488816927983294,0.784338262505397,-0.189765797502449,0.839656450094403,0.936340159856883
hofP,3.87664534858393,0.186625557047071,-0.76345353034948,0.841924057723612,-0.76345353034948,0.841924057723612,0.937346565477251
hofQ,0.15323211862404,0.932108432074788,0.22143977247168,0.839537166084811,0.15323211862404,0.932108432074788,0.979972183531051
hokA,-1.56618835982347,0.449179714425565,-1.11882247725516,0.64971914665451,-1.11882247725516,0.64971914665451,0.835468812375108
hokB,4.62495583628185,0.0051097804179055,3.86212501809142,0.0305768546169099,3.86212501809142,0.0305768546169099,0.142818815286449
hokD,2.83030362156444,0.143926519151786,3.00921422719078,0.129203817158642,2.83030362156444,0.143926519151786,0.375409095121745
holA,2.20268878119577,0.00969693100681798,2.21174126892199,0.0137218348772749,2.21174126892199,0.0137218348772749,0.0849437124561743
